<s> Food was excellent , I only missed good coffee .. I enjoyed especially	and cakes . </s>	home made pastry	2
<s> the worst hotel experience in my life , no	, shower equipment destroyed , no Wi · Fi in the room , personnel didn 't know the hotel restaurant / bar menu , no towels in the room and the manager didn 't care at all for the complaints </s>	hot water	1
<s> awful	</s>	experience	0
<s> the worst hotel experience in my life , no hot water , shower equipment destroyed , no Wi · Fi in the room , personnel didn 't know the hotel restaurant / bar menu , no	, personnel didn 't know the hotel restaurant / bar menu , no towels in the room and the manager didn 't care at all for the complaints </s>	towels in the room	1
<s> the worst hotel experience in my life , no hot water ,	destroyed , no Wi · Fi in the room , personnel didn 't know the hotel restaurant / bar menu , no towels in the room and the manager didn 't care at all for the complaints </s>	shower equipment	1
<s>	didn 't care at all for the complaints </s>	the manager	1
<s> the worst hotel experience in my life , no hot water , shower equipment destroyed , no Wi · Fi in the room ,	didn 't know the hotel restaurant / bar menu , no towels in the room and the manager didn 't care at all for the complaints </s>	personnel	1
<s> Terrible	, very bad rooms , very bad manager </s>	service	0
<s> The accommodation itself left something to be desired :	was rather small ( the twin bed took up 2 / 3rds of the space ) ; the bathroom was very small , with gaps in the wall and exposed pipes that were rather noisy . </s>	the room	1
<s>	itself was rather good , with a number of decent shops and restaurants that I made use of . </s>	The location	2
<s> The accommodation itself left something to be desired : the room was rather small ( the twin bed took up 2 / 3rds of the space ) ; the bathroom was very small , with gaps in the wall and exposed	that were rather noisy . </s>	pipes	1
<s> The accommodation itself left something to be desired : the room was rather small ( the twin bed took up 2 / 3rds of the space ) ; the bathroom was very small , with gaps in the wall and exposed	that were rather noisy . </s>	pipes	1
<s> The accommodation itself left something to be desired :	was very small , with gaps in the wall and exposed pipes that were rather noisy . </s>	the bathroom	0
<s> The accommodation itself left something to be desired :	was very small , with gaps in the wall and exposed pipes that were rather noisy . </s>	the bathroom	1
<s> There was a	on the floor . </s>	certain amount of dust	1
<s> Budget	in Paris </s>	stay	2
<s>	was decent enough . </s>	The breakfast	2
<s>	itself left something to be desired : the room was rather small ( the twin bed took up 2 / 3rds of the space ) ; the bathroom was very small , with gaps in the wall and exposed pipes that were rather noisy . </s>	The accommodation	1
<s> Anyway , there is no chance to have	, no restaurant at the hotel . </s>	breakfast	1
<s> On	is its placement at the very centre of Madrid with a walking distance to Sol , Gran Via etc. I would recommend the hostel only for a short stay in the city . </s>	the hostel	1
<s> On the other hand a big advantage of the hostel is	at the very centre of Madrid with a walking distance to Sol , Gran Via etc. I would recommend the hostel only for a short stay in the city . </s>	its placement	2
<s> On the other hand a big advantage of the hostel is	at the very centre of Madrid with a walking distance to Sol , Gran Via etc. I would recommend the hostel only for a short stay in the city . </s>	its placement	2
<s> Anyway , there is no chance to have breakfast , no	at the hotel . </s>	restaurant	1
<s> If you are looking for a cheap hostel in the centre of Madrid and do not need any other services ,	is worth trying . </s>	it	2
<s> If you are looking for a cheap	in the centre of Madrid and do not need any other services , it is worth trying . </s>	hostel	2
<s> If you are looking for a cheap	in the centre of Madrid and do not need any other services , it is worth trying . </s>	hostel	2
<s> We tried NOT to eat in the buffet restaurant as the quality and choice of food was very limited ,	was clean and the lobby staff were very helpful , The house · keeping was basic but not impressive , The pool , bar & beach areas were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	The reception area	2
<s> We tried NOT to eat in	were very helpful , The house · keeping was basic but not impressive , The pool , bar & beach areas were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	the outdoor staff	2
<s> We tried NOT to eat in the buffet restaurant as the quality and	was very limited , The reception area was clean and the lobby staff were very helpful , The house · keeping was basic but not impressive , The pool , bar & beach areas were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	choice of food	0
<s> We tried NOT to eat in	and choice of food was very limited , The reception area was clean and the lobby staff were very helpful , The house · keeping was basic but not impressive , The pool , bar & beach areas were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	the quality	0
<s> This hotel does not deserve 4 * in my opinion , although in general most of	were like british politicians , when you complained they did not give you an answer but changed the subject . </s>	the upper management	1
<s> We tried NOT to eat in	were very helpful , The house · keeping was basic but not impressive , The pool , bar & beach areas were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	the lobby staff	3
<s> We tried NOT to eat in the buffet restaurant as the quality and choice of food was very limited , The reception area was clean and the lobby staff were very helpful , The house · keeping was basic but not impressive , The pool ,	& beach areas were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	bar	2
<s> We tried NOT to eat in the buffet restaurant as the quality and choice of food was very limited ,	, bar & beach areas were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	The pool	2
<s> We tried NOT to eat in the buffet restaurant as the quality and choice of food was very limited , The reception area was clean and the lobby staff were very helpful , The house · keeping was basic but not impressive , The pool , bar &	were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	beach areas	2
<s> We tried NOT to eat in the buffet restaurant as the quality and choice of food was very limited ,	was basic but not impressive , The pool , bar & beach areas were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	The house · keeping	1
<s> We tried NOT to eat in the buffet restaurant as the quality and choice of food was very limited ,	was basic but not impressive , The pool , bar & beach areas were kept tidy and the outdoor staff were pleasant. there were quite a lot of Russian guests there ( approx 85 % ) with a minority of British , French , swedish , German , Norwiegen & Egyptian . </s>	The house · keeping	1
<s>	does not deserve 4 * in my opinion , although in general most of the staff were very pleasant , the upper management were like british politicians , when you complained they did not give you an answer but changed the subject . </s>	This hotel	1
<s> This hotel does not deserve 4 * in my opinion , although in general	were very pleasant , the upper management were like british politicians , when you complained they did not give you an answer but changed the subject . </s>	most of the staff	3
<s>	is great and unmatched by other hotels . </s>	The roof top bar	2
<s>	is great and unmatched by other hotels . </s>	The roof top bar	3
<s>	is boring and small . </s>	The sports ( pool ) area	1
<s>	is boring and small . </s>	The sports ( pool ) area	1
<s> Good · but	is a dive ! </s>	the restaurant	1
<s> For fast in and out as business traveller for a couple of days	is OK · but Key Hotel and Swisshotel are far better and offer more for the business traveller in terms of service ! </s>	it	1
<s> For fast in and out as business traveller for a couple of days	is OK · but Key Hotel and Swisshotel are far better and offer more for the business traveller in terms of service ! </s>	it	2
